relative_path,name,type,depth,size_bytes,modified_time,suffix
osm_raw_output/_archived_before_20260531_refresh/juansi_waterfall_fitcsv_20260503_osmrefresh_v1_3c/osm_ladder_raw.geojson,osm_ladder_raw.geojson,file,4,162,2026-05-31 22:16:14,.geojson
osm_raw_output/_archived_before_20260531_refresh/juansi_waterfall_fitcsv_20260503_osmrefresh_v1_3c/osm_landslide_raw.geojson,osm_landslide_raw.geojson,file,4,165,2026-05-31 22:16:14,.geojson
osm_raw_output/_archived_before_20260531_refresh/juansi_waterfall_fitcsv_20260503_osmrefresh_v1_3c/osm_man_made_raw.geojson,osm_man_made_raw.geojson,file,4,164811,2026-05-31 22:16:15,.geojson
osm_raw_output/_archived_before_20260531_refresh/juansi_waterfall_fitcsv_20260503_osmrefresh_v1_3c/osm_milestone_raw.geojson,osm_milestone_raw.geojson,file,4,98590,2026-05-31 22:16:16,.geojson
osm_raw_output/_archived_before_20260531_refresh/juansi_waterfall_fitcsv_20260503_osmrefresh_v1_3c/osm_monitoring_station_raw.geojson,osm_monitoring_station_raw.geojson,file,4,7471,2026-05-31 22:16:16,.geojson
osm_raw_output/_archived_before_20260531_refresh/juansi_waterfall_fitcsv_20260503_osmrefresh_v1_3c/osm_national_park_raw.geojson,osm_national_park_raw.geojson,file,4,169,2026-05-31 22:16:15,.geojson
osm_raw_output/_archived_before_20260531_refresh/juansi_waterfall_fitcsv_20260503_osmrefresh_v1_3c/osm_obstacle_raw.geojson,osm_obstacle_raw.geojson,file,4,164,2026-05-31 22:16:16,.geojson
osm_raw_output/_archived_before_20260531_refresh/juansi_waterfall_fitcsv_20260503_osmrefresh_v1_3c/osm_overgrown_raw.geojson,osm_overgrown_raw.geojson,file,4,165,2026-05-31 22:16:16,.geojson
osm_raw_output/_archived_before_20260531_refresh/juansi_waterfall_fitcsv_20260503_osmrefresh_v1_3c/osm_peak_raw.geojson,osm_peak_raw.geojson,file,4,18227,2026-05-31 22:16:14,.geojson
osm_raw_output/_archived_before_20260531_refresh/juansi_waterfall_fitcsv_20260503_osmrefresh_v1_3c/osm_picnic_site_raw.geojson,osm_picnic_site_raw.geojson,file,4,7694,2026-05-31 22:16:14,.geojson
osm_raw_output/_archived_before_20260531_refresh/juansi_waterfall_fitcsv_20260503_osmrefresh_v1_3c/osm_picnic_table_raw.geojson,osm_picnic_table_raw.geojson,file,4,14612,2026-05-31 22:16:14,.geojson
osm_raw_output/_archived_before_20260531_refresh/juansi_waterfall_fitcsv_20260503_osmrefresh_v1_3c/osm_protected_area_raw.geojson,osm_protected_area_raw.geojson,file,4,135852,2026-05-31 22:16:15,.geojson
osm_raw_output/_archived_before_20260531_refresh/juansi_waterfall_fitcsv_20260503_osmrefresh_v1_3c/osm_raw_fetch_manifest.csv,osm_raw_fetch_manifest.csv,file,4,28765,2026-05-31 22:16:16,.csv
osm_raw_output/_archived_before_20260531_refresh/juansi_waterfall_fitcsv_20260503_osmrefresh_v1_3c/osm_raw_layer_summary.csv,osm_raw_layer_summary.csv,file,4,28765,2026-05-31 22:16:16,.csv
osm_raw_output/_archived_before_20260531_refresh/juansi_waterfall_fitcsv_20260503_osmrefresh_v1_3c/osm_raw_layers_map.html,osm_raw_layers_map.html,file,4,7424750,2026-05-31 22:16:18,.html
osm_raw_output/_archived_before_20260531_refresh/juansi_waterfall_fitcsv_20260503_osmrefresh_v1_3c/osm_route_information_raw.geojson,osm_route_information_raw.geojson,file,4,317290,2026-05-31 22:16:15,.geojson
osm_raw_output/_archived_before_20260531_refresh/juansi_waterfall_fitcsv_20260503_osmrefresh_v1_3c/osm_route_marker_raw.geojson,osm_route_marker_raw.geojson,file,4,98593,2026-05-31 22:16:15,.geojson
osm_raw_output/_archived_before_20260531_refresh/juansi_waterfall_fitcsv_20260503_osmrefresh_v1_3c/osm_rungs_raw.geojson,osm_rungs_raw.geojson,file,4,161,2026-05-31 22:16:14,.geojson
osm_raw_output/_archived_before_20260531_refresh/juansi_waterfall_fitcsv_20260503_osmrefresh_v1_3c/osm_safety_rope_raw.geojson,osm_safety_rope_raw.geojson,file,4,167,2026-05-31 22:16:14,.geojson
osm_raw_output/_archived_before_20260531_refresh/juansi_waterfall_fitcsv_20260503_osmrefresh_v1_3c/osm_scree_raw.geojson,osm_scree_raw.geojson,file,4,161,2026-05-31 22:16:14,.geojson
osm_raw_output/_archived_before_20260531_refresh/juansi_waterfall_fitcsv_20260503_osmrefresh_v1_3c/osm_shelter_raw.geojson,osm_shelter_raw.geojson,file,4,71244,2026-05-31 22:16:14,.geojson
osm_raw_output/_archived_before_20260531_refresh/juansi_waterfall_fitcsv_20260503_osmrefresh_v1_3c/osm_spring_raw.geojson,osm_spring_raw.geojson,file,4,3772,2026-05-31 22:16:16,.geojson
osm_raw_output/_archived_before_20260531_refresh/juansi_waterfall_fitcsv_20260503_osmrefresh_v1_3c/osm_street_lamp_raw.geojson,osm_street_lamp_raw.geojson,file,4,167,2026-05-31 22:16:14,.geojson
osm_raw_output/_archived_before_20260531_refresh/juansi_waterfall_fitcsv_20260503_osmrefresh_v1_3c/osm_summit_board_raw.geojson,osm_summit_board_raw.geojson,file,4,14660,2026-05-31 22:16:16,.geojson
osm_raw_output/_archived_before_20260531_refresh/juansi_waterfall_fitcsv_20260503_osmrefresh_v1_3c/osm_survey_point_raw.geojson,osm_survey_point_raw.geojson,file,4,99532,2026-05-31 22:16:16,.geojson
osm_raw_output/_archived_before_20260531_refresh/juansi_waterfall_fitcsv_20260503_osmrefresh_v1_3c/osm_toilets_raw.geojson,osm_toilets_raw.geojson,file,4,33242,2026-05-31 22:16:14,.geojson
osm_raw_output/_archived_before_20260531_refresh/juansi_waterfall_fitcsv_20260503_osmrefresh_v1_3c/osm_tourism_raw.geojson,osm_tourism_raw.geojson,file,4,379870,2026-05-31 22:16:15,.geojson
osm_raw_output/_archived_before_20260531_refresh/juansi_waterfall_fitcsv_20260503_osmrefresh_v1_3c/osm_trailhead_raw.geojson,osm_trailhead_raw.geojson,file,4,7422,2026-05-31 22:16:14,.geojson
osm_raw_output/_archived_before_20260531_refresh/juansi_waterfall_fitcsv_20260503_osmrefresh_v1_3c/osm_via_ferrata_raw.geojson,osm_via_ferrata_raw.geojson,file,4,167,2026-05-31 22:16:14,.geojson
osm_raw_output/_archived_before_20260531_refresh/juansi_waterfall_fitcsv_20260503_osmrefresh_v1_3c/osm_viewpoint_raw.geojson,osm_viewpoint_raw.geojson,file,4,33417,2026-05-31 22:16:15,.geojson
osm_raw_output/_archived_before_20260531_refresh/juansi_waterfall_fitcsv_20260503_osmrefresh_v1_3c/osm_visitor_centre_raw.geojson,osm_visitor_centre_raw.geojson,file,4,170,2026-05-31 22:16:15,.geojson
osm_raw_output/_archived_before_20260531_refresh/juansi_waterfall_fitcsv_20260503_osmrefresh_v1_3c/osm_volcano_raw.geojson,osm_volcano_raw.geojson,file,4,163,2026-05-31 22:16:16,.geojson
osm_raw_output/_archived_before_20260531_refresh/juansi_waterfall_fitcsv_20260503_osmrefresh_v1_3c/osm_warning_notice_raw.geojson,osm_warning_notice_raw.geojson,file,4,3808,2026-05-31 22:16:16,.geojson
osm_raw_output/_archived_before_20260531_refresh/juansi_waterfall_fitcsv_20260503_osmrefresh_v1_3c/osm_water_area_raw.geojson,osm_water_area_raw.geojson,file,4,4773,2026-05-31 22:16:14,.geojson
osm_raw_output/_archived_before_20260531_refresh/juansi_waterfall_fitcsv_20260503_osmrefresh_v1_3c/osm_waterfall_raw.geojson,osm_waterfall_raw.geojson,file,4,7420,2026-05-31 22:16:15,.geojson
osm_raw_output/_archived_before_20260531_refresh/juansi_waterfall_fitcsv_20260503_osmrefresh_v1_3c/osm_waterway_raw.geojson,osm_waterway_raw.geojson,file,4,624177,2026-05-31 22:16:14,.geojson
osm_raw_output/_archived_before_20260531_refresh/juansi_waterfall_fitcsv_20260503_osmrefresh_v1_3c/osm_wetland_raw.geojson,osm_wetland_raw.geojson,file,4,9007,2026-05-31 22:16:14,.geojson
osm_raw_output/_archived_before_20260531_refresh/juansi_waterfall_fitcsv_20260503_osmrefresh_v1_3c/osm_wilderness_hut_raw.geojson,osm_wilderness_hut_raw.geojson,file,4,170,2026-05-31 22:16:14,.geojson
osm_raw_output/_archived_before_20260531_refresh/qixing_lengshuikeng_main_peak_20260523/osm_alpine_hut_raw.geojson,osm_alpine_hut_raw.geojson,file,4,166,2026-05-27 05:21:02,.geojson
osm_raw_output/_archived_before_20260531_refresh/qixing_lengshuikeng_main_peak_20260523/osm_assisted_trail_raw.geojson,osm_assisted_trail_raw.geojson,file,4,170,2026-05-27 05:21:02,.geojson
osm_raw_output/_archived_before_20260531_refresh/qixing_lengshuikeng_main_peak_20260523/osm_bare_rock_raw.geojson,osm_bare_rock_raw.geojson,file,4,165,2026-05-27 05:21:02,.geojson
osm_raw_output/_archived_before_20260531_refresh/qixing_lengshuikeng_main_peak_20260523/osm_barrier_raw.geojson,osm_barrier_raw.geojson,file,4,40989,2026-05-27 05:21:03,.geojson
osm_raw_output/_archived_before_20260531_refresh/qixing_lengshuikeng_main_peak_20260523/osm_bench_raw.geojson,osm_bench_raw.geojson,file,4,36391,2026-05-27 05:21:02,.geojson
osm_raw_output/_archived_before_20260531_refresh/qixing_lengshuikeng_main_peak_20260523/osm_board_map_raw.geojson,osm_board_map_raw.geojson,file,4,40363,2026-05-27 05:21:03,.geojson
osm_raw_output/_archived_before_20260531_refresh/qixing_lengshuikeng_main_peak_20260523/osm_cliff_raw.geojson,osm_cliff_raw.geojson,file,4,161,2026-05-27 05:21:02,.geojson
osm_raw_output/_archived_before_20260531_refresh/qixing_lengshuikeng_main_peak_20260523/osm_defibrillator_raw.geojson,osm_defibrillator_raw.geojson,file,4,30434,2026-05-27 05:21:03,.geojson
osm_raw_output/_archived_before_20260531_refresh/qixing_lengshuikeng_main_peak_20260523/osm_drinking_water_raw.geojson,osm_drinking_water_raw.geojson,file,4,3823,2026-05-27 05:21:03,.geojson
osm_raw_output/_archived_before_20260531_refresh/qixing_lengshuikeng_main_peak_20260523/osm_emergency_raw.geojson,osm_emergency_raw.geojson,file,4,37726,2026-05-27 05:21:03,.geojson
osm_raw_output/_archived_before_20260531_refresh/qixing_lengshuikeng_main_peak_20260523/osm_fire_hydrant_raw.geojson,osm_fire_hydrant_raw.geojson,file,4,7462,2026-05-27 05:21:03,.geojson
osm_raw_output/_archived_before_20260531_refresh/qixing_lengshuikeng_main_peak_20260523/osm_generic_context_raw.geojson,osm_generic_context_raw.geojson,file,4,543018,2026-05-27 05:21:04,.geojson
osm_raw_output/_archived_before_20260531_refresh/qixing_lengshuikeng_main_peak_20260523/osm_generic_tag_summary.csv,osm_generic_tag_summary.csv,file,4,11583,2026-05-27 05:21:04,.csv
osm_raw_output/_archived_before_20260531_refresh/qixing_lengshuikeng_main_peak_20260523/osm_guide_map_attraction_raw.geojson,osm_guide_map_attraction_raw.geojson,file,4,40594,2026-05-27 05:21:03,.geojson
osm_raw_output/_archived_before_20260531_refresh/qixing_lengshuikeng_main_peak_20260523/osm_guidepost_raw.geojson,osm_guidepost_raw.geojson,file,4,29192,2026-05-27 05:21:02,.geojson
osm_raw_output/_archived_before_20260531_refresh/qixing_lengshuikeng_main_peak_20260523/osm_handrail_raw.geojson,osm_handrail_raw.geojson,file,4,164,2026-05-27 05:21:02,.geojson
osm_raw_output/_archived_before_20260531_refresh/qixing_lengshuikeng_main_peak_20260523/osm_hazard_raw.geojson,osm_hazard_raw.geojson,file,4,162,2026-05-27 05:21:03,.geojson
osm_raw_output/_archived_before_20260531_refresh/qixing_lengshuikeng_main_peak_20260523/osm_highway_raw.geojson,osm_highway_raw.geojson,file,4,321381,2026-05-27 05:21:02,.geojson
osm_raw_output/_archived_before_20260531_refresh/qixing_lengshuikeng_main_peak_20260523/osm_hiking_route_raw.geojson,osm_hiking_route_raw.geojson,file,4,168,2026-05-27 05:21:03,.geojson
osm_raw_output/_archived_before_20260531_refresh/qixing_lengshuikeng_main_peak_20260523/osm_hot_spring_raw.geojson,osm_hot_spring_raw.geojson,file,4,7405,2026-05-27 05:21:04,.geojson
osm_raw_output/_archived_before_20260531_refresh/qixing_lengshuikeng_main_peak_20260523/osm_information_office_raw.geojson,osm_information_office_raw.geojson,file,4,3939,2026-05-27 05:21:03,.geojson
osm_raw_output/_archived_before_20260531_refresh/qixing_lengshuikeng_main_peak_20260523/osm_ladder_raw.geojson,osm_ladder_raw.geojson,file,4,162,2026-05-27 05:21:02,.geojson
osm_raw_output/_archived_before_20260531_refresh/qixing_lengshuikeng_main_peak_20260523/osm_landslide_raw.geojson,osm_landslide_raw.geojson,file,4,165,2026-05-27 05:21:02,.geojson
osm_raw_output/_archived_before_20260531_refresh/qixing_lengshuikeng_main_peak_20260523/osm_man_made_raw.geojson,osm_man_made_raw.geojson,file,4,58897,2026-05-27 05:21:03,.geojson
osm_raw_output/_archived_before_20260531_refresh/qixing_lengshuikeng_main_peak_20260523/osm_milestone_raw.geojson,osm_milestone_raw.geojson,file,4,66093,2026-05-27 05:21:03,.geojson
osm_raw_output/_archived_before_20260531_refresh/qixing_lengshuikeng_main_peak_20260523/osm_monitoring_station_raw.geojson,osm_monitoring_station_raw.geojson,file,4,174,2026-05-27 05:21:03,.geojson
osm_raw_output/_archived_before_20260531_refresh/qixing_lengshuikeng_main_peak_20260523/osm_national_park_raw.geojson,osm_national_park_raw.geojson,file,4,169,2026-05-27 05:21:03,.geojson
osm_raw_output/_archived_before_20260531_refresh/qixing_lengshuikeng_main_peak_20260523/osm_obstacle_raw.geojson,osm_obstacle_raw.geojson,file,4,164,2026-05-27 05:21:03,.geojson
osm_raw_output/_archived_before_20260531_refresh/qixing_lengshuikeng_main_peak_20260523/osm_overgrown_raw.geojson,osm_overgrown_raw.geojson,file,4,165,2026-05-27 05:21:03,.geojson
osm_raw_output/_archived_before_20260531_refresh/qixing_lengshuikeng_main_peak_20260523/osm_peak_raw.geojson,osm_peak_raw.geojson,file,4,11067,2026-05-27 05:21:02,.geojson
osm_raw_output/_archived_before_20260531_refresh/qixing_lengshuikeng_main_peak_20260523/osm_picnic_site_raw.geojson,osm_picnic_site_raw.geojson,file,4,3926,2026-05-27 05:21:02,.geojson
osm_raw_output/_archived_before_20260531_refresh/qixing_lengshuikeng_main_peak_20260523/osm_picnic_table_raw.geojson,osm_picnic_table_raw.geojson,file,4,7412,2026-05-27 05:21:02,.geojson
osm_raw_output/_archived_before_20260531_refresh/qixing_lengshuikeng_main_peak_20260523/osm_protected_area_raw.geojson,osm_protected_area_raw.geojson,file,4,98317,2026-05-27 05:21:03,.geojson
osm_raw_output/_archived_before_20260531_refresh/qixing_lengshuikeng_main_peak_20260523/osm_raw_fetch_manifest.csv,osm_raw_fetch_manifest.csv,file,4,27491,2026-05-27 05:21:04,.csv
osm_raw_output/_archived_before_20260531_refresh/qixing_lengshuikeng_main_peak_20260523/osm_raw_layer_summary.csv,osm_raw_layer_summary.csv,file,4,27491,2026-05-27 05:21:04,.csv
osm_raw_output/_archived_before_20260531_refresh/qixing_lengshuikeng_main_peak_20260523/osm_raw_layers_map.html,osm_raw_layers_map.html,file,4,6079175,2026-05-11 23:13:22,.html
osm_raw_output/_archived_before_20260531_refresh/qixing_lengshuikeng_main_peak_20260523/osm_route_information_raw.geojson,osm_route_information_raw.geojson,file,4,138983,2026-05-27 05:21:03,.geojson
osm_raw_output/_archived_before_20260531_refresh/qixing_lengshuikeng_main_peak_20260523/osm_route_marker_raw.geojson,osm_route_marker_raw.geojson,file,4,66096,2026-05-27 05:21:03,.geojson
osm_raw_output/_archived_before_20260531_refresh/qixing_lengshuikeng_main_peak_20260523/osm_rungs_raw.geojson,osm_rungs_raw.geojson,file,4,161,2026-05-27 05:21:02,.geojson
osm_raw_output/_archived_before_20260531_refresh/qixing_lengshuikeng_main_peak_20260523/osm_safety_rope_raw.geojson,osm_safety_rope_raw.geojson,file,4,167,2026-05-27 05:21:02,.geojson
osm_raw_output/_archived_before_20260531_refresh/qixing_lengshuikeng_main_peak_20260523/osm_scree_raw.geojson,osm_scree_raw.geojson,file,4,161,2026-05-27 05:21:02,.geojson
osm_raw_output/_archived_before_20260531_refresh/qixing_lengshuikeng_main_peak_20260523/osm_shelter_raw.geojson,osm_shelter_raw.geojson,file,4,11727,2026-05-27 05:21:02,.geojson
osm_raw_output/_archived_before_20260531_refresh/qixing_lengshuikeng_main_peak_20260523/osm_spring_raw.geojson,osm_spring_raw.geojson,file,4,162,2026-05-27 05:21:03,.geojson
osm_raw_output/_archived_before_20260531_refresh/qixing_lengshuikeng_main_peak_20260523/osm_street_lamp_raw.geojson,osm_street_lamp_raw.geojson,file,4,167,2026-05-27 05:21:02,.geojson
osm_raw_output/_archived_before_20260531_refresh/qixing_lengshuikeng_main_peak_20260523/osm_summit_board_raw.geojson,osm_summit_board_raw.geojson,file,4,11197,2026-05-27 05:21:03,.geojson
osm_raw_output/_archived_before_20260531_refresh/qixing_lengshuikeng_main_peak_20260523/osm_survey_point_raw.geojson,osm_survey_point_raw.geojson,file,4,18561,2026-05-27 05:21:03,.geojson
osm_raw_output/_archived_before_20260531_refresh/qixing_lengshuikeng_main_peak_20260523/osm_toilets_raw.geojson,osm_toilets_raw.geojson,file,4,11134,2026-05-27 05:21:03,.geojson
osm_raw_output/_archived_before_20260531_refresh/qixing_lengshuikeng_main_peak_20260523/osm_tourism_raw.geojson,osm_tourism_raw.geojson,file,4,172434,2026-05-27 05:21:03,.geojson
osm_raw_output/_archived_before_20260531_refresh/qixing_lengshuikeng_main_peak_20260523/osm_trailhead_raw.geojson,osm_trailhead_raw.geojson,file,4,3809,2026-05-27 05:21:02,.geojson
osm_raw_output/_archived_before_20260531_refresh/qixing_lengshuikeng_main_peak_20260523/osm_via_ferrata_raw.geojson,osm_via_ferrata_raw.geojson,file,4,167,2026-05-27 05:21:02,.geojson
osm_raw_output/_archived_before_20260531_refresh/qixing_lengshuikeng_main_peak_20260523/osm_viewpoint_raw.geojson,osm_viewpoint_raw.geojson,file,4,7539,2026-05-27 05:21:03,.geojson
osm_raw_output/_archived_before_20260531_refresh/qixing_lengshuikeng_main_peak_20260523/osm_visitor_centre_raw.geojson,osm_visitor_centre_raw.geojson,file,4,170,2026-05-27 05:21:03,.geojson
osm_raw_output/_archived_before_20260531_refresh/qixing_lengshuikeng_main_peak_20260523/osm_volcano_raw.geojson,osm_volcano_raw.geojson,file,4,163,2026-05-27 05:21:04,.geojson
osm_raw_output/_archived_before_20260531_refresh/qixing_lengshuikeng_main_peak_20260523/osm_warning_notice_raw.geojson,osm_warning_notice_raw.geojson,file,4,170,2026-05-27 05:21:03,.geojson
osm_raw_output/_archived_before_20260531_refresh/qixing_lengshuikeng_main_peak_20260523/osm_water_area_raw.geojson,osm_water_area_raw.geojson,file,4,166,2026-05-27 05:21:02,.geojson
osm_raw_output/_archived_before_20260531_refresh/qixing_lengshuikeng_main_peak_20260523/osm_waterfall_raw.geojson,osm_waterfall_raw.geojson,file,4,165,2026-05-27 05:21:03,.geojson
osm_raw_output/_archived_before_20260531_refresh/qixing_lengshuikeng_main_peak_20260523/osm_waterway_raw.geojson,osm_waterway_raw.geojson,file,4,34232,2026-05-27 05:21:02,.geojson
osm_raw_output/_archived_before_20260531_refresh/qixing_lengshuikeng_main_peak_20260523/osm_wetland_raw.geojson,osm_wetland_raw.geojson,file,4,4894,2026-05-27 05:21:02,.geojson
osm_raw_output/_archived_before_20260531_refresh/qixing_lengshuikeng_main_peak_20260523/osm_wilderness_hut_raw.geojson,osm_wilderness_hut_raw.geojson,file,4,170,2026-05-27 05:21:02,.geojson
osm_raw_output/_archived_before_20260531_refresh/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_osm_case_layer_manifest.csv,qixing_lengshuikeng_main_peak_20260523_osm_case_layer_manifest.csv,file,4,10745,2026-05-25 20:44:12,.csv
osm_raw_output/_archived_before_20260531_refresh/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_osm_case_layer_summary.csv,qixing_lengshuikeng_main_peak_20260523_osm_case_layer_summary.csv,file,4,268,2026-05-25 20:44:12,.csv
osm_raw_output/_archived_before_20260531_refresh/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_xiaoyoukeng_osm_raw_fetch_manifest.csv,qixing_lengshuikeng_xiaoyoukeng_osm_raw_fetch_manifest.csv,file,4,13697,2026-05-11 09:00:21,.csv
osm_raw_output/_archived_before_20260531_refresh/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_xiaoyoukeng_osm_raw_layers_map.html,qixing_lengshuikeng_xiaoyoukeng_osm_raw_layers_map.html,file,4,6079175,2026-05-11 09:00:23,.html
osm_raw_output/_archived_before_20260531_refresh/qixing_lengshuikeng_xiaoyoukeng/osm_bare_rock_raw.geojson,osm_bare_rock_raw.geojson,file,4,4129,2026-05-11 23:13:18,.geojson
osm_raw_output/_archived_before_20260531_refresh/qixing_lengshuikeng_xiaoyoukeng/osm_barrier_raw.geojson,osm_barrier_raw.geojson,file,4,638243,2026-05-11 23:13:19,.geojson
osm_raw_output/_archived_before_20260531_refresh/qixing_lengshuikeng_xiaoyoukeng/osm_bench_raw.geojson,osm_bench_raw.geojson,file,4,201109,2026-05-11 23:13:18,.geojson
osm_raw_output/_archived_before_20260531_refresh/qixing_lengshuikeng_xiaoyoukeng/osm_board_map_raw.geojson,osm_board_map_raw.geojson,file,4,454080,2026-05-11 23:13:19,.geojson
osm_raw_output/_archived_before_20260531_refresh/qixing_lengshuikeng_xiaoyoukeng/osm_cliff_raw.geojson,osm_cliff_raw.geojson,file,4,44080,2026-05-11 23:13:18,.geojson
osm_raw_output/_archived_before_20260531_refresh/qixing_lengshuikeng_xiaoyoukeng/osm_defibrillator_raw.geojson,osm_defibrillator_raw.geojson,file,4,119612,2026-05-11 23:13:19,.geojson
osm_raw_output/_archived_before_20260531_refresh/qixing_lengshuikeng_xiaoyoukeng/osm_drinking_water_raw.geojson,osm_drinking_water_raw.geojson,file,4,39634,2026-05-11 23:13:18,.geojson
